,title,first_artist,all_artists,id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,loudness_norm,tempo_norm,key_norm,time_signature_norm,labels
397,Too Good,Drake,"['Drake', 'Rihanna']",7fJtPlEZKxu6gvkfBFc5tW,0.7929999999999999,0.653,7,-7.8389999999999995,1,0.0484,4.91e-05,0.1,0.39299999999999996,117.993,263373,4,0.6374473033871202,0.3621738726306834,0.6363636363636364,1.0,4
398,告白氣球,Jay Chou,['Jay Chou'],1ivCIgrYZyE0BvItL4Z8lk,0.59,0.5720000000000001,11,-7.6579999999999995,1,0.192,0.0,0.109,0.44799999999999995,179.989,215147,4,0.6462179580365364,0.805442546528339,1.0,1.0,4
399,Bang Bang,Jessie J,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",0puf9yIluy9W0vpMEUoAnN,0.706,0.7859999999999999,0,-3.417,0,0.26,0.0,0.38,0.7509999999999999,150.028,199387,4,0.8517226341037942,0.591222713980309,0.0,1.0,1
400,One Dance (feat. Harper),Conor Maynard,"['Conor Maynard', 'Harper']",0ENy870oF03JUjU41Zf9iP,0.39399999999999996,0.44299999999999995,1,-5.928,1,0.2,7.14e-06,0.268,0.312,103.051,190822,4,0.7300479720889664,0.2553392296637376,0.09090909090909091,1.0,0
401,Do It,Tuxedo,['Tuxedo'],3z2dDU9lpmEAseRdzxub64,0.818,0.858,1,-4.218999999999999,0,0.0642,0.256,0.256,0.753,119.605,258503,4,0.8128603963754422,0.3736996017474494,0.09090909090909091,1.0,1
402,In the Name of Love,Martin Garrix,"['Martin Garrix', 'Bebe Rexha']",23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4,-5.88,0,0.109,0.0,0.45399999999999996,0.168,133.99,195707,4,0.732373891554005,0.476551719206927,0.36363636363636365,1.0,1
403,Into You,Ariana Grande,['Ariana Grande'],2meEiZKWkiN28gITzFwQo5,0.623,0.7340000000000001,9,-5.9479999999999995,1,0.0162,1.75e-06,0.145,0.37,107.853,244453,4,0.7290788389785338,0.2896733185090912,0.8181818181818182,1.0,4
404,高山低谷 - Studio Version,Sammi Cheng,['Sammi Cheng'],5skSKOg58cRkPEAjjWmWln,0.479,0.581,4,-7.955,1,0.457,0.0,0.188,0.502,143.997,248987,4,0.6318263313466105,0.5481013291768257,0.36363636363636365,1.0,2
405,Cold Water,Major Lazer,"['Major Lazer', 'Justin Bieber', 'MØ']",7zsXy7vlHdItvUSH8EwQss,0.608,0.7979999999999999,6,-5.092,0,0.0736,0.0,0.156,0.501,92.943,185360,4,0.7705577361050541,0.18306747413503405,0.5454545454545454,1.0,3
406,Closer,The Chainsmokers,"['The Chainsmokers', 'Halsey']",7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.414,0.0,0.111,0.6609999999999999,95.01,244960,4,0.7459902117555846,0.19784643324443568,0.7272727272727273,1.0,4
407,Treat You Better,Shawn Mendes,['Shawn Mendes'],1mSlftOO1dlDRXAyOE0Sbd,0.44799999999999995,0.8170000000000001,10,-4.069,0,0.128,0.0,0.105,0.7090000000000001,83.015,187973,4,0.8201288947036875,0.1120827106913293,0.9090909090909092,1.0,3
408,This Is What You Came For (feat. Rihanna),Calvin Harris,"['Calvin Harris', 'Rihanna']",0azC730Exh71aQlOt9Zj3y,0.63,0.9279999999999999,9,-2.787,0,0.19899999999999998,0.124,0.14800000000000002,0.465,123.963,222160,4,0.8822503270824248,0.40485911011647285,0.8181818181818182,1.0,3
409,Let Me Love You,DJ Snake,"['DJ Snake', 'Justin Bieber']",0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0863,2.6300000000000002e-05,0.135,0.163,99.988,205947,4,0.7570383292145175,0.23343891435067682,0.7272727272727273,1.0,4
410,明明就,Jay Chou,['Jay Chou'],04x6DpeFQ72efXsD0DmWPQ,0.5429999999999999,0.428,9,-8.966000000000001,1,0.14,0.0,0.0876,0.17300000000000001,112.985,260387,4,0.5828366526142366,0.32636689284360904,0.8181818181818182,1.0,4
411,One Dance,William Singe,['William Singe'],3VTw0oAbOy7CIKR8mbSBFV,0.493,0.377,7,-11.769,1,0.58,0.0,0.11,0.272,70.59,201150,3,0.4470126471870911,0.023244507046281726,0.6363636363636364,0.6666666666666667,2
412,不該,Jay Chou,"['Jay Chou', 'A-Mei Chang']",7LyCtbxher5m97MImn5M3l,0.441,0.619,4,-6.609,1,0.19,0.0,0.11800000000000001,0.187,75.027,290133,4,0.6970489896787324,0.054968861941499136,0.36363636363636365,1.0,0
413,Cheap Thrills,Sia,['Sia'],27SdWb2rFzO6GWiYDBTD9j,0.628,0.698,6,-5.608,0,0.0472,0.00143,0.0907,0.732,89.976,211667,4,0.74555410185589,0.16185355460063927,0.5454545454545454,1.0,3
414,非誠勿擾,Penny Tai,['Penny Tai'],051CCFZvcUIYjAGfa4dkwY,0.39299999999999996,0.345,6,-11.710999999999999,1,0.835,2.18e-06,0.10800000000000001,0.242,110.87299999999999,262668,1,0.4498231332073461,0.3112661857129579,0.5454545454545454,0.0,2
415,Grammys,Drake,"['Drake', 'Future']",2JfeUjJvP1lJkCSne9g0de,0.6759999999999999,0.43200000000000005,1,-9.51,1,0.0016300000000000002,3.93e-06,0.0799,0.12,145.869,220427,4,0.5564762320104666,0.561486046860812,0.09090909090909091,1.0,0
416,Blackbird - Remastered 2009,The Beatles,['The Beatles'],5jgFfDIR6FR0gvlA56Nakr,0.6859999999999999,0.127,7,-14.360999999999999,1,0.754,1.4099999999999999e-05,0.0573,0.37200000000000005,93.699,138387,4,0.32141299607501095,0.1884728408920286,0.6363636363636364,1.0,2
417,說好的幸福呢,Jay Chou,['Jay Chou'],6W2tmkeuHKaedHhdTPnyVs,0.5429999999999999,0.473,9,-7.957999999999999,0,0.345,0.0,0.134,0.24,117.61,254720,4,0.6316809613800456,0.3594354394720473,0.8181818181818182,1.0,3
418,Starboy,The Weeknd,"['The Weeknd', 'Daft Punk']",2IY7eOUDjw2ArKYxKa2jXc,0.682,0.5920000000000001,7,-7.0329999999999995,1,0.16899999999999998,5.49e-06,0.136,0.5,186.041,230467,4,0.6765033677375588,0.8487140804084057,0.6363636363636364,1.0,4
419,Heathens,Twenty One Pilots,['Twenty One Pilots'],6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.347999999999999,0,0.0841,3.5799999999999996e-05,0.105,0.5479999999999999,90.024,195920,4,0.5643262102049718,0.16219675248997228,0.36363636363636365,1.0,1
420,L.I.E,EXID,['EXID'],4c1cUu1PFDX1YB6JDvG8vf,0.682,0.9209999999999999,1,-1.261,1,0.0742,0.0,0.16,0.66,155.054,211100,4,0.9561951834084411,0.6271583929758833,0.09090909090909091,1.0,0
421,Hey Mama!,EXO-CBX,['EXO-CBX'],7JHiyIBneG5971rM9QFoOD,0.532,0.8590000000000001,1,-4.106,1,0.0662,0.0,0.684,0.934,118.919,199796,4,0.818335998449387,0.3687947319123988,0.09090909090909091,1.0,0
422,Starving,Hailee Steinfeld,"['Hailee Steinfeld', 'Grey', 'Zedd']",4Ce37cRWvM1vIGGynKcs22,0.728,0.616,4,-4.238,1,0.37799999999999995,0.0,0.105,0.508,99.962,181880,4,0.811939719920531,0.23325301549395477,0.36363636363636365,1.0,0
423,聽見下雨的聲音,Jay Chou,['Jay Chou'],0nt1LAZjaTjrf30S8hdRDU,0.36700000000000005,0.726,4,-6.773,1,0.0294,0.0,0.337,0.271,172.12099999999998,279293,4,0.6891020981731841,0.7491866925018411,0.36363636363636365,1.0,0
424,Don't Let Me Down (feat. Daya),The Chainsmokers,"['The Chainsmokers', 'Daya']",1i1fxkWeaMmKEB4T7zqbzK,0.532,0.8690000000000001,11,-5.093999999999999,1,0.157,0.0050799999999999994,0.136,0.42200000000000004,159.803,208373,4,0.7704608227940108,0.6611135341517651,1.0,1.0,4
425,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,"['Lil Wayne', 'Wiz Khalifa', 'Imagine Dragons', 'X Ambassadors', 'Logic', 'Ty Dolla $ign']",4dASQiO1Eoo3RJvt74FtXB,0.502,0.7859999999999999,9,-4.378,0,0.255,0.0,0.65,0.7390000000000001,169.021,243491,4,0.805155788147502,0.7270218288157528,0.8181818181818182,1.0,3
426,The Ocean (feat. Shy Martin),Mike Perry,"['Mike Perry', 'SHY Martin']",2CPqh63wRVscbceKcPxwvv,0.632,0.575,5,-6.478,1,0.0225,1.81e-06,0.10400000000000001,0.188,90.037,183414,4,0.7033968115520667,0.1622897019183333,0.4545454545454546,1.0,4
427,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Jay Park,"['Jay Park', 'Hoody', 'Loco']",149wehc4FMDdj685CAAFRK,0.4,0.7240000000000001,8,-6.064,1,0.375,0.0,0.0927,0.43,96.78200000000001,216786,4,0.7234578669380239,0.21051615532564488,0.7272727272727273,1.0,4
428,Ride,Twenty One Pilots,['Twenty One Pilots'],2Z8WuEywRWYTKe1NybPQEW,0.645,0.713,6,-5.355,1,0.00835,0.0,0.113,0.5660000000000001,74.98899999999999,214507,4,0.7578136357028638,0.054697163612443755,0.5454545454545454,1.0,4
429,PLAYING WITH FIRE,BLACKPINK,['BLACKPINK'],5ANbXf5qR48a4jfFnSq80w,0.7070000000000001,0.758,4,-4.511,0,0.0399,0.0,0.141,0.674,97.037,197355,4,0.7987110529631245,0.21233939411272634,0.36363636363636365,1.0,1
430,晴天,Jay Chou,['Jay Chou'],0F02KChKwbcQ3tk4q1YxLH,0.547,0.5670000000000001,7,-7.295,1,0.276,0.0005480000000000001,0.10400000000000001,0.39899999999999997,137.13,269747,4,0.6638077239908902,0.49900258113412604,0.6363636363636364,1.0,4
431,Paradise,Hyolyn,['Hyolyn'],2wUasCp2nKSNFB9eVkITvy,0.705,0.8290000000000001,7,-2.398,1,0.0756,0.0,0.129,0.649,88.954,204424,4,0.9010999660803412,0.15454629954025784,0.6363636363636364,1.0,4
432,Very Very Very,I.O.I,['I.O.I'],6VJhf9l4ALDquID0bN51QQ,0.745,0.965,7,-1.517,1,0.146,2.29e-06,0.0796,0.7659999999999999,102.994,203640,4,0.9437902795949024,0.25493168217015466,0.6363636363636364,1.0,4
433,1 of 1,SHINee,['SHINee'],6MXdCx8C4KoeBf2o8duV0S,0.6940000000000001,0.879,5,-3.765,0,0.0635,0.0,0.0478,0.84,108.045,203885,4,0.8348597179822649,0.29104611006642317,0.4545454545454546,1.0,3
434,11:11,TAEYEON,['TAEYEON'],093PI3mdUvOSlvMYDwnV1e,0.445,0.528,10,-7.242999999999999,1,0.677,0.0,0.155,0.511,203.155,223452,4,0.6663274700780153,0.9710784278676687,0.9090909090909092,1.0,2
435,Blood Sweat & Tears,BTS,['BTS'],0oSNOJEcBIKNcQzRc5TfyR,0.585,0.887,0,-3.825,0,0.0244,0.0,0.361,0.528,92.971,217079,4,0.8319523186509667,0.18326767290381168,0.0,1.0,1
436,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,"['Charlie Puth', 'Selena Gomez']",37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.052999999999999,0,0.621,0.0,0.179,0.35200000000000004,100.01700000000001,217707,4,0.6270775791054902,0.23364626307548225,0.09090909090909091,1.0,1
437,Hey! (Feat. Double Trouble – Basik and Innovator) - Radio Edit,e.via,['e.via'],0AtnFpgid4pvJeAVo6pMbf,0.693,0.86,10,-4.968,1,0.0354,2.56e-06,0.0932,0.556,120.037,201387,4,0.7765663613897369,0.37678838275144616,0.9090909090909092,1.0,4
438,Shout Out to My Ex,Little Mix,['Little Mix'],6wZ8kvKP9d1MKlNFTMZrBK,0.774,0.7390000000000001,0,-4.022,1,0.0316,5.95e-06,0.11900000000000001,0.823,126.00200000000001,246240,4,0.8224063575132045,0.41943787045709685,0.0,1.0,0
439,Hymn for the Weekend - Seeb Remix,Coldplay,"['Coldplay', 'Seeb']",6s3GEN8wK0OMzzzZbXj0fu,0.565,0.8490000000000001,0,-3.516,0,0.00868,4.68e-06,0.12,0.42700000000000005,102.03399999999999,212647,4,0.8469254252071522,0.24806772438349506,0.0,1.0,1
440,The Greatest,Sia,"['Sia', 'Kendrick Lamar']",3XIIOCu6B8PuGq5j61asEM,0.6659999999999999,0.723,1,-6.164,1,0.0109,0.00047000000000000004,0.0507,0.7390000000000001,192.024,210893,4,0.7186122013858603,0.891492267322556,0.09090909090909091,1.0,0
441,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,['Justin Timberlake'],6JV2JOEocMgcZxYSZelKcc,0.667,0.83,0,-5.715,1,0.0123,0.0,0.191,0.701,113.03,236002,4,0.740369239715075,0.32668864086485877,0.0,1.0,0
442,Lush Life,Zara Larsson,['Zara Larsson'],0r4SsYcwvd8URat6AS2m6f,0.6940000000000001,0.7120000000000001,7,-3.923,0,0.133,0.0,0.21100000000000002,0.799,98.022,201122,4,0.8272035664098464,0.2193821008000802,0.6363636363636364,1.0,3
443,I Like That,SISTAR,['SISTAR'],4wAjmojVxc6Wbeca9XvnDo,0.564,0.867,7,-3.137,0,0.0952,0.0,0.737,0.882,154.882,221371,4,0.8652904976498522,0.6259286005391069,0.6363636363636364,1.0,3
444,Good Luck,AOA,['AOA'],577ckDBuyYNGeqetUhbv7d,0.603,0.8759999999999999,5,-3.217,0,0.0745,0.0,0.447,0.887,187.93599999999998,187025,4,0.8614139652081213,0.8622632470810305,0.4545454545454546,1.0,3
445,Stronger,New Creation Worship,['New Creation Worship'],7pCv3KSv2dneI5KGn0A82L,0.516,0.34700000000000003,7,-8.36,1,0.45899999999999996,0.0,0.111,0.0818,131.944,315909,4,0.6122013858603479,0.46192290917410855,0.6363636363636364,1.0,2
446,MOLAE MOLAE,I.B.I,['I.B.I'],2arh49ZwNDv1t9srQkjK5z,0.736,0.917,4,-2.755,0,0.0765,0.0,0.188,0.833,115.961,229885,4,0.8838009400591171,0.34764516198225387,0.36363636363636365,1.0,1
447,My Way,Calvin Harris,['Calvin Harris'],1vvNmPOiUuyCbgWmtc6yfm,0.8190000000000001,0.9129999999999999,4,-3.0589999999999997,0,0.0935,3.72e-05,0.161,0.536,119.98899999999999,219160,4,0.8690701167805398,0.37644518486211315,0.36363636363636365,1.0,1
448,MoMoMo,WJSN,['WJSN'],6x8F0VYPwgT0R0ogdp2vCS,0.731,0.87,9,-1.043,1,0.14400000000000002,0.0,0.314,0.6920000000000001,124.0,222526,4,0.9667587343121578,0.4051236584895003,0.8181818181818182,1.0,4
449,"Sometimes (feat.Crush,GIRIBOY)",Geeks,['Geeks'],2ub9mtu4PfQVeG8DNjjNB0,0.858,0.6459999999999999,5,-3.3810000000000002,0,0.45799999999999996,0.0,0.152,0.46299999999999997,88.921,260225,4,0.853467073702573,0.15431035099134144,0.4545454545454546,1.0,1
450,Selfish & Beautiful Girl (From WELCOME 2 BASTARZ) - 이기적인 걸 (From WELCOME 2 BASTARZ),Block B - BASTARZ,['Block B - BASTARZ'],6E3znuDnrmmoJC7Cssdlqg,0.768,0.852,0,-3.8310000000000004,1,0.0519,0.0,0.0657,0.82,110.993,201421,4,0.8316615787178369,0.31212418043629037,0.0,1.0,0
451,Better Me,Fiona Sit,['Fiona Sit'],2jdvfGZtKmBz6pUW6X8ZsH,0.555,0.384,11,-10.133,1,0.535,0.0,0.155,0.34,129.995,234462,4,0.5262877356204876,0.44798764487598414,1.0,1.0,2
452,Faded,Alan Walker,['Alan Walker'],1brwdYwjltrJo7WHpIvbYt,0.589,0.6509999999999999,6,-5.0969999999999995,1,0.0291,3.2e-06,0.111,0.166,90.01100000000001,212627,4,0.7703154528274458,0.16210380306161126,0.5454545454545454,1.0,4
453,Scars To Your Beautiful,Alessia Cara,['Alessia Cara'],0prNGof3XqfTvNDxHonvdK,0.573,0.7390000000000001,0,-5.74,1,0.0285,0.0,0.111,0.451,97.085,230227,4,0.739157823327034,0.21268259200205925,0.0,1.0,0
454,Sneakers,Humming Urban Stereo,"['Humming Urban Stereo', 'BNJX']",7jiIggJauf9M4h5EwqDDdu,0.7170000000000001,0.8440000000000001,1,-5.3629999999999995,0,0.368,1.93e-05,0.255,0.8290000000000001,110.023,232944,4,0.7574259824586907,0.305188723089353,0.09090909090909091,1.0,1
455,Whatta Man (Good man),I.O.I,['I.O.I'],2MhEeappm9nGPv1p7a1YMS,0.5589999999999999,0.9359999999999999,6,-2.254,0,0.0063,3.85e-05,0.457,0.696,150.065,193605,4,0.9080777244754568,0.5914872623533367,0.5454545454545454,1.0,3
456,空港,Joey Yung,['Joey Yung'],0iv6nzDhUV9QWqmD02GePo,0.5770000000000001,0.736,4,-5.68,1,0.0521,0.0,0.0869,0.603,170.023,246800,4,0.7420652226583322,0.7341860847555788,0.36363636363636365,1.0,0
457,Secret,WJSN,['WJSN'],1OIb1AalkGikhzCRbWgchd,0.6920000000000001,0.9690000000000001,7,-3.213,0,0.16699999999999998,0.0,0.301,0.762,111.495,222582,4,0.8616077918302079,0.31571345836223114,0.6363636363636364,1.0,3
458,투명 우산 Don’t Let Me Go,SHINee,['SHINee'],3E1lp2AXRu3v4CiXJ8D5hD,0.605,0.919,7,-3.659,1,0.156,0.0,0.6709999999999999,0.789,92.016,223352,4,0.8399961234675583,0.17643946489729095,0.6363636363636364,1.0,4
459,말했더라면 If I Told Ya,KANGTA,['KANGTA'],2MHEaG3MevcRcd8gGqfofb,0.612,0.7609999999999999,0,-4.167,1,0.271,0.0,0.275,0.604,83.01100000000001,263447,4,0.8153801424625673,0.11205411086721823,0.0,1.0,0
460,新貴,Joey Yung,['Joey Yung'],0REIm8x6V87NjNrbsWnqde,0.365,0.419,10,-7.178,1,0.452,0.0,0.122,0.419,69.804,261000,4,0.6694771526869215,0.017624641608454172,0.9090909090909092,1.0,2
461,Whoo,RAINBOW,['RAINBOW'],26b32VMw5DcaCZhwMZzjep,0.7020000000000001,0.963,5,-1.07,0,0.0555,0.0,0.39899999999999997,0.82,142.871,185060,4,0.9654504046130736,0.5400504786895564,0.4545454545454546,1.0,3
462,Still (feat.Crush),Loco,['Loco'],6z7gU9SBoBdqEaMi4jPKc2,0.727,0.731,11,-5.997000000000001,0,0.0516,0.0,0.0947,0.41700000000000004,134.113,276613,4,0.7267044628579735,0.47743116379834266,1.0,1.0,3
463,Healing,SEVENTEEN,['SEVENTEEN'],1nyzf00hpVfBkHlZSVJuky,0.679,0.812,2,-2.506,1,0.289,0.0,0.263,0.7290000000000001,116.961,203625,4,0.8958666472840044,0.35479511801002434,0.18181818181818182,1.0,0
464,Dumb Dumb,Red Velvet,['Red Velvet'],0RhbQOahoOBgBE7Qx4AoSy,0.778,0.789,7,-4.297,0,0.0334,2.05e-06,0.225,0.799,145.99,202543,4,0.8090807772447546,0.5623511915401722,0.6363636363636364,1.0,3
465,이별을 배웠어 Always In My Heart,Lim Seul Ong,"['Lim Seul Ong', 'JOY']",4BFv0UrrqKdvoLvhM1bJAJ,0.611,0.7659999999999999,9,-3.4,1,0.716,0.0,0.14300000000000002,0.5579999999999999,88.98700000000001,203628,4,0.852546397247662,0.15478224808917435,0.8181818181818182,1.0,4
466,Make It Rain,Block B - BASTARZ,['Block B - BASTARZ'],1UlQ63O5HmXs9ytQ0cZK2G,0.594,0.828,4,-4.315,0,0.114,0.0,0.35600000000000004,0.654,80.029,185058,4,0.8082085574453651,0.09073294199240672,0.36363636363636365,1.0,1
467,Let Me Hold You (Turn Me On),Cheat Codes,"['Cheat Codes', 'Dante Klein']",72xvRETEsd5hS1RfduciRi,0.6809999999999999,0.774,1,-3.167,0,0.0992,0.0,0.35,0.267,102.92399999999999,162425,4,0.8638367979842032,0.2544311852482107,0.09090909090909091,1.0,1
468,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,"['Kungs', ""Cookin' On 3 Burners""]",3YlrH4ydAKkxuej6F4Nnkl,0.7859999999999999,0.69,3,-4.665,1,0.0865,9.03e-05,0.23800000000000002,0.485,122.006,195561,4,0.7912487280127926,0.3908666461701262,0.2727272727272727,1.0,0
469,WHISTLE,BLACKPINK,['BLACKPINK'],3hfN1wQSiLPa6b1RX5Kfbj,0.8220000000000001,0.7120000000000001,11,-4.877,1,0.0068200000000000005,0.0,0.0955,0.647,102.874,211696,4,0.7809759170422057,0.2540736874468222,1.0,1.0,4
470,Needed Me,Rihanna,['Rihanna'],1Tt4sE4pXi57mTD1GCzsqm,0.6709999999999999,0.314,5,-8.091000000000001,0,0.11,0.0,0.0825,0.29600000000000004,110.898,191600,4,0.6252362261956679,0.31144493461365214,0.4545454545454546,1.0,1
471,Final Song,MØ,['MØ'],4qqArAiTPueDxIp7cf87h7,0.695,0.672,1,-6.109,0,0.013999999999999999,8.44e-05,0.0756,0.245,104.988,235827,4,0.7212773174395504,0.2691886944895289,0.09090909090909091,1.0,1
472,I My Me Mine,4Minute,['4Minute'],4MJkyKv600tpAwihqFN6uC,0.65,0.784,11,-2.74,0,0.0073,0.0,0.105,0.489,128.024,206640,4,0.8845277898919417,0.43389508154524853,1.0,1.0,3
473,Side To Side,Ariana Grande,"['Ariana Grande', 'Nicki Minaj']",1pKeFVVUOPjFsOABub0OaV,0.65,0.736,6,-5.84,0,0.0528,0.0,0.235,0.613,159.173,226160,4,0.7343121577748704,0.6566090618542697,0.5454545454545454,1.0,3
474,Lean On,Shin Yong Jae,['Shin Yong Jae'],5CRfiMsdEz49INDsfdwUD8,0.536,0.39,6,-7.224,1,0.759,0.0,0.11599999999999999,0.22699999999999998,130.252,211673,4,0.6672481465329263,0.4498251835751212,0.5454545454545454,1.0,2
475,Perfect Strangers,Jonas Blue,"['Jonas Blue', 'JP Cooper']",1Te8WIfLudxjHTr66BL0JK,0.731,0.8220000000000001,1,-5.305,1,0.39399999999999996,0.0,0.28800000000000003,0.708,118.021,196613,4,0.7602364684789455,0.36237407139946093,0.09090909090909091,1.0,0
476,彩虹,Jay Chou,['Jay Chou'],4KJx4IOvCU2isprmXio9Xk,0.612,0.27899999999999997,0,-10.306,1,0.778,0.0,0.121,0.345,147.916,261787,4,0.5179047342152445,0.576122006849658,0.0,1.0,2
477,Nothin' on You - Full Melody Version / Korean,Jay Park,['Jay Park'],0jKI1Xy9gh8s8iRUnPE2Vo,0.736,0.843,7,-4.67,0,0.0424,0.0,0.0727,0.374,109.03,276347,4,0.7910064447351843,0.298088816753777,0.6363636363636364,1.0,3
478,Be With You,AZIATIX,['AZIATIX'],4JgYbtSqECfhHlRGPEBkJ7,0.674,0.8859999999999999,0,-3.6710000000000003,0,0.203,0.0,0.172,0.698,129.929,216982,4,0.8394146436012986,0.44751574777815123,0.0,1.0,1
479,Highlight,4Minute,['4Minute'],2B9KtNLwZ1umol4FgnCNIf,0.7290000000000001,0.903,5,-3.113,0,0.00607,0.0,0.304,0.675,132.965,210533,4,0.8664534573823715,0.4692230142784623,0.4545454545454546,1.0,3
480,Call on Me - Ryan Riback Remix,Starley,"['Starley', 'Ryan Riback']",2L6orAlH8tBhiFTumIfMyF,0.67,0.838,0,-4.031000000000001,1,0.0604,0.000611,0.159,0.7170000000000001,104.99799999999999,222041,4,0.8219702476135097,0.26926019404980656,0.0,1.0,0
481,First - Korean Album Version,4Minute,['4Minute'],6BntIVKpM7aGmsG9uC07NV,0.726,0.91,11,-3.6310000000000002,0,0.0295,0.0,0.306,0.7290000000000001,130.003,211507,4,0.841352909822164,0.4480448445242062,1.0,1.0,3
482,A Game,AZIATIX,['AZIATIX'],5s2l7IRo408ub50lfHiDOD,0.74,0.8190000000000001,10,-4.829,0,0.134,0.0,0.134,0.833,163.94299999999998,198364,4,0.7833018365072443,0.6907143521067345,0.9090909090909092,1.0,3
483,WILD,Troye Sivan,"['Troye Sivan', 'Alessia Cara']",6JNUJnLRj5vkfnV5CcVnLu,0.624,0.804,0,-5.084,0,0.10099999999999999,0.0,0.18,0.517,93.98299999999999,219492,4,0.7709453893492272,0.19050342840391526,0.0,1.0,1
484,"2nd (Feat. Kjung, Steady Sketcha of Fantastik Dos)",e.via,['e.via'],7x0p3lQ9iDNMnxGhfOn1o8,0.7440000000000001,0.8370000000000001,5,-6.497000000000001,0,0.212,1.64e-05,0.0997,0.263,100.0,232080,4,0.7024761350971556,0.23352471382301004,0.4545454545454546,1.0,1
485,Hallelujah,Leonard Cohen,['Leonard Cohen'],7yzbimr8WVyAtBX3Eg6UL9,0.28,0.344,0,-12.577,1,0.715,0.00642,0.133,0.23199999999999998,171.143,277160,3,0.40785966952560937,0.7421940355066818,0.0,0.6666666666666667,2
486,Heart To Heart,4Minute,['4Minute'],25aRiHSUNLLHTod80q9adL,0.713,0.731,6,-3.378,1,0.35200000000000004,0.0,0.0657,0.507,130.006,231493,4,0.8536124436691379,0.44806629439228957,0.5454545454545454,1.0,4
487,Broccoli (feat. Lil Yachty),DRAM,"['DRAM', 'Lil Yachty']",7yyRTcZmCiyzzJlNzGC9Ol,0.8859999999999999,0.525,8,-7.39,1,0.23600000000000002,0.0,0.057,0.708,145.99,225205,4,0.6592043417163347,0.5623511915401722,0.7272727272727273,1.0,4
488,Fake Love,Drake,['Drake'],6NMNgWgEAzde5M8U3lc6FN,0.924,0.5429999999999999,9,-7.474,0,0.182,0.0,0.10300000000000001,0.736,133.907,207813,4,0.6551339826525173,0.4759582728566221,0.8181818181818182,1.0,3
489,우리 둘 Runnin',Henry,"['Henry', 'SOYOU']",68oQulR4Fh2Rqd4s1mXcGh,0.659,0.626,7,-6.055,1,0.5,0.0,0.165,0.39399999999999996,83.944,216426,4,0.7238939768377186,0.11872501984112799,0.6363636363636364,1.0,4
490,Bababa,4Minute,['4Minute'],1nYDXIG3zYxNvVeuuPV94p,0.616,0.8909999999999999,7,-2.398,1,0.122,0.0,0.308,0.6509999999999999,154.126,206827,4,0.9010999660803412,0.6205232337821125,0.6363636363636364,1.0,4
491,"i hate u, i love u (feat. olivia o'brien)",gnash,"['gnash', ""Olivia O'Brien""]",7vRriwrloYVaoAe3a9wJHe,0.49200000000000005,0.275,6,-13.4,0,0.687,0.0,0.10099999999999999,0.18,92.6,251034,4,0.36797984203130296,0.18061503921750882,0.5454545454545454,1.0,1
492,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.0680000000000005,0,0.406,0.0,0.18,0.742,101.965,251088,4,0.8201773513592092,0.24757437741757898,0.8181818181818182,1.0,3
493,Say Yeah,AZIATIX,['AZIATIX'],5lTimVrqEFQ7pd680wiSvq,0.647,0.87,9,-5.247999999999999,0,0.0936,0.0,0.369,0.6629999999999999,125.012,221045,4,0.7629984978436788,0.412359413989604,0.8181818181818182,1.0,3
